order_id,user_id,order_date,product,category,quantity,amount,channel
SALE_01811,ANON-0000-0000-0665,2024-10-06,Americano with Milk,咖啡,1,30.86,card
SALE_01812,ANON-0000-0000-0665,2024-10-06,Cappuccino,咖啡,1,35.76,card
SALE_01813,ANON-0000-0000-0665,2024-10-06,Latte,咖啡,1,35.76,card
SALE_01814,ANON-0000-0000-0716,2024-10-06,Latte,咖啡,1,35.76,card
SALE_01815,ANON-0000-0000-0195,2024-10-06,Cortado,其他,1,25.96,card
SALE_01816,ANON-0000-0000-0195,2024-10-06,Cappuccino,咖啡,1,35.76,card
SALE_01817,ANON-0000-0000-0141,2024-10-06,Cortado,其他,1,25.96,card
SALE_01818,ANON-0000-0000-0718,2024-10-06,Americano with Milk,咖啡,1,30.86,card
SALE_01819,ANON-0000-0000-0598,2024-10-07,Latte,咖啡,1,35.76,card
SALE_01820,ANON-0000-0000-0636,2024-10-07,Hot Chocolate,热饮,1,35.76,card
SALE_01821,ANON-0000-0000-0636,2024-10-07,Hot Chocolate,热饮,1,35.76,card
SALE_01822,ANON-0000-0000-0494,2024-10-07,Latte,咖啡,1,35.76,card
SALE_01823,ANON-0000-0000-0728,2024-10-07,Americano,咖啡,1,25.96,card
SALE_01824,ANON-0000-0000-0728,2024-10-07,Americano,咖啡,1,25.96,card
SALE_01825,ANON-0000-0000-0727,2024-10-07,Americano with Milk,咖啡,1,30.86,card
SALE_01826,ANON-0000-0000-0726,2024-10-07,Latte,咖啡,1,35.76,card
SALE_01827,ANON-0000-0000-0725,2024-10-07,Cocoa,其他,1,35.76,card
SALE_01828,ANON-0000-0000-0385,2024-10-07,Americano with Milk,咖啡,1,30.86,card
SALE_01829,ANON-0000-0000-0385,2024-10-07,Latte,咖啡,1,35.76,card
SALE_01830,ANON-0000-0000-0724,2024-10-07,Latte,咖啡,1,35.76,card
SALE_01831,ANON-0000-0000-0040,2024-10-08,Americano with Milk,咖啡,1,30.86,card
SALE_01832,ANON-0000-0000-0040,2024-10-08,Americano with Milk,咖啡,1,30.86,card
SALE_01833,ANON-0000-0000-0732,2024-10-08,Latte,咖啡,1,35.76,card
SALE_01834,ANON-0000-0000-0731,2024-10-08,Cappuccino,咖啡,1,35.76,card
SALE_01835,ANON-0000-0000-0731,2024-10-08,Hot Chocolate,热饮,1,35.76,card
SALE_01836,ANON-0000-0000-0730,2024-10-08,Americano with Milk,咖啡,1,30.86,card
SALE_01837,ANON-0000-0000-0050,2024-10-08,Americano,咖啡,1,25.96,card
SALE_01838,ANON-0000-0000-0475,2024-10-08,Latte,咖啡,1,35.76,card
SALE_01839,ANON-0000-0000-0507,2024-10-08,Latte,咖啡,1,35.76,card
SALE_01840,ANON-0000-0000-0729,2024-10-08,Latte,咖啡,1,35.76,card
SALE_01841,ANON-0000-0000-0225,2024-10-08,Americano,咖啡,1,25.96,card
SALE_01842,ANON-0000-0000-0225,2024-10-08,Americano,咖啡,1,25.96,card
SALE_01843,ANON-0000-0000-0726,2024-10-08,Latte,咖啡,1,35.76,card
SALE_01844,ANON-0000-0000-0683,2024-10-08,Latte,咖啡,1,35.76,card
SALE_01845,ANON-0000-0000-0700,2024-10-08,Americano,咖啡,1,25.96,card
SALE_01846,ANON-0000-0000-0276,2024-10-08,Americano with Milk,咖啡,1,30.86,card
SALE_01847,ANON-0000-0000-0703,2024-10-08,Latte,咖啡,1,35.76,card
SALE_01848,ANON-0000-0000-0729,2024-10-08,Latte,咖啡,1,35.76,card
SALE_01849,ANON-0000-0000-0734,2024-10-09,Americano,咖啡,1,25.96,card
SALE_01850,ANON-0000-0000-0737,2024-10-09,Cappuccino,咖啡,1,35.76,card
SALE_01851,ANON-0000-0000-0736,2024-10-09,Espresso,咖啡,1,21.06,card
SALE_01852,ANON-0000-0000-0658,2024-10-09,Americano,咖啡,1,25.96,card
SALE_01853,ANON-0000-0000-0658,2024-10-09,Cappuccino,咖啡,1,35.76,card
SALE_01854,ANON-0000-0000-0735,2024-10-09,Americano with Milk,咖啡,1,30.86,card
SALE_01855,ANON-0000-0000-0424,2024-10-09,Americano with Milk,咖啡,1,30.86,card
SALE_01856,ANON-0000-0000-0733,2024-10-09,Espresso,咖啡,1,21.06,card
SALE_01857,ANON-0000-0000-0494,2024-10-09,Latte,咖啡,1,35.76,card
SALE_01858,ANON-0000-0000-0276,2024-10-09,Americano with Milk,咖啡,1,30.86,card
SALE_01859,ANON-0000-0000-0570,2024-10-09,Latte,咖啡,1,35.76,card
SALE_01860,ANON-0000-0000-0726,2024-10-09,Latte,咖啡,1,35.76,card
SALE_01861,ANON-0000-0000-0742,2024-10-10,Americano,咖啡,1,25.96,card
SALE_01862,ANON-0000-0000-0713,2024-10-10,Americano with Milk,咖啡,1,30.86,card
SALE_01863,ANON-0000-0000-0741,2024-10-10,Latte,咖啡,1,35.76,card
SALE_01864,ANON-0000-0000-0637,2024-10-10,Hot Chocolate,热饮,1,35.76,card
SALE_01865,ANON-0000-0000-0637,2024-10-10,Hot Chocolate,热饮,1,35.76,card
SALE_01866,ANON-0000-0000-0713,2024-10-10,Latte,咖啡,1,35.76,card
SALE_01867,ANON-0000-0000-0510,2024-10-10,Cappuccino,咖啡,1,35.76,card
SALE_01868,ANON-0000-0000-0739,2024-10-10,Latte,咖啡,1,35.76,card
SALE_01869,ANON-0000-0000-0141,2024-10-10,Cortado,其他,1,25.96,card
SALE_01870,ANON-0000-0000-0141,2024-10-10,Cortado,其他,1,25.96,card
SALE_01871,ANON-0000-0000-0375,2024-10-10,Latte,咖啡,1,35.76,card
SALE_01872,ANON-0000-0000-0738,2024-10-10,Hot Chocolate,热饮,1,35.76,card
SALE_01873,ANON-0000-0000-0276,2024-10-10,Americano with Milk,咖啡,1,30.86,card
SALE_01874,ANON-0000-0000-0003,2024-10-10,Americano,咖啡,1,25.96,card
SALE_01875,ANON-0000-0000-0740,2024-10-10,Latte,咖啡,1,35.76,card
SALE_01876,ANON-0000-0000-0747,2024-10-11,Hot Chocolate,热饮,1,35.76,card
SALE_01877,ANON-0000-0000-0012,2024-10-11,Americano,咖啡,1,25.96,card
SALE_01878,ANON-0000-0000-0745,2024-10-11,Cocoa,其他,1,35.76,card
SALE_01879,ANON-0000-0000-0745,2024-10-11,Americano,咖啡,1,25.96,card
SALE_01880,ANON-0000-0000-0746,2024-10-11,Latte,咖啡,1,35.76,card
SALE_01881,ANON-0000-0000-0748,2024-10-11,Americano with Milk,咖啡,1,30.86,card
SALE_01882,ANON-0000-0000-0690,2024-10-11,Latte,咖啡,1,35.76,card
SALE_01883,ANON-0000-0000-0012,2024-10-11,Americano,咖啡,1,25.96,card
SALE_01884,ANON-0000-0000-0749,2024-10-11,Hot Chocolate,热饮,1,35.76,card
SALE_01885,ANON-0000-0000-0749,2024-10-11,Hot Chocolate,热饮,1,35.76,card
SALE_01886,ANON-0000-0000-0746,2024-10-11,Hot Chocolate,热饮,1,35.76,card
SALE_01887,ANON-0000-0000-0740,2024-10-11,Latte,咖啡,1,35.76,card
SALE_01888,ANON-0000-0000-0714,2024-10-11,Cappuccino,咖啡,1,35.76,card
SALE_01889,ANON-0000-0000-0375,2024-10-11,Americano,咖啡,1,25.96,card
SALE_01890,ANON-0000-0000-0375,2024-10-11,Americano,咖啡,1,25.96,card
SALE_01891,ANON-0000-0000-0402,2024-10-11,Cortado,其他,1,25.96,card
SALE_01892,ANON-0000-0000-0744,2024-10-11,Americano with Milk,咖啡,1,30.86,card
SALE_01893,ANON-0000-0000-0743,2024-10-11,Hot Chocolate,热饮,1,35.76,card
SALE_01894,ANON-0000-0000-0726,2024-10-11,Americano with Milk,咖啡,1,30.86,card
SALE_01895,ANON-0000-0000-0725,2024-10-11,Cocoa,其他,1,35.76,card
SALE_01896,ANON-0000-0000-0570,2024-10-11,Cocoa,其他,1,35.76,card
SALE_01897,ANON-0000-0000-0570,2024-10-11,Latte,咖啡,1,35.76,card
SALE_01898,ANON-0000-0000-0141,2024-10-11,Cortado,其他,1,25.96,card
SALE_01899,ANON-0000-0000-0703,2024-10-11,Latte,咖啡,1,35.76,card
SALE_01900,ANON-0000-0000-0276,2024-10-11,Americano with Milk,咖啡,1,30.86,card
SALE_01901,ANON-0000-0000-0242,2024-10-11,Americano with Milk,咖啡,1,30.86,card
SALE_01902,ANON-0000-0000-0507,2024-10-12,Latte,咖啡,1,35.76,card
SALE_01903,ANON-0000-0000-0751,2024-10-12,Cappuccino,咖啡,1,35.76,card
SALE_01904,ANON-0000-0000-0750,2024-10-12,Americano with Milk,咖啡,1,30.86,card
SALE_01905,ANON-0000-0000-0650,2024-10-12,Cortado,其他,1,25.96,card
SALE_01906,ANON-0000-0000-0650,2024-10-12,Cortado,其他,1,25.96,card
SALE_01907,ANON-0000-0000-0141,2024-10-12,Cortado,其他,1,25.96,card
SALE_01908,ANON-0000-0000-0507,2024-10-12,Latte,咖啡,1,35.76,card
SALE_01909,ANON-0000-0000-0141,2024-10-13,Cortado,其他,1,25.96,card
SALE_01910,ANON-0000-0000-0752,2024-10-13,Americano with Milk,咖啡,1,30.86,card
SALE_01911,ANON-0000-0000-0650,2024-10-13,Cortado,其他,1,25.96,card
SALE_01912,ANON-0000-0000-0650,2024-10-13,Espresso,咖啡,1,21.06,card
SALE_01913,ANON-0000-0000-0650,2024-10-13,Cortado,其他,1,25.96,card
SALE_01914,ANON-0000-0000-0507,2024-10-13,Latte,咖啡,1,35.76,card
SALE_01915,ANON-0000-0000-0507,2024-10-13,Latte,咖啡,1,35.76,card
SALE_01916,ANON-0000-0000-0753,2024-10-13,Cappuccino,咖啡,1,35.76,card
SALE_01917,ANON-0000-0000-0257,2024-10-13,Cappuccino,咖啡,1,35.76,card
SALE_01918,ANON-0000-0000-0758,2024-10-14,Latte,咖啡,1,35.76,card
SALE_01919,ANON-0000-0000-0757,2024-10-14,Americano,咖啡,1,25.96,card
SALE_01920,ANON-0000-0000-0758,2024-10-14,Cappuccino,咖啡,1,35.76,card
SALE_01921,ANON-0000-0000-0507,2024-10-14,Latte,咖啡,1,35.76,card
SALE_01922,ANON-0000-0000-0760,2024-10-14,Latte,咖啡,1,35.76,card
SALE_01923,ANON-0000-0000-0510,2024-10-14,Latte,咖啡,1,35.76,card
SALE_01924,ANON-0000-0000-0759,2024-10-14,Latte,咖啡,1,35.76,card
SALE_01925,ANON-0000-0000-0756,2024-10-14,Latte,咖啡,1,35.76,card
SALE_01926,ANON-0000-0000-0440,2024-10-14,Latte,咖啡,1,35.76,card
SALE_01927,ANON-0000-0000-0225,2024-10-14,Americano,咖啡,1,25.96,card
SALE_01928,ANON-0000-0000-0755,2024-10-14,Cappuccino,咖啡,1,35.76,card
SALE_01929,ANON-0000-0000-0225,2024-10-14,Americano,咖啡,1,25.96,card
SALE_01930,ANON-0000-0000-0440,2024-10-14,Latte,咖啡,1,35.76,card
SALE_01931,ANON-0000-0000-0141,2024-10-14,Cortado,其他,1,25.96,card
SALE_01932,ANON-0000-0000-0754,2024-10-14,Cocoa,其他,1,35.76,card
SALE_01933,ANON-0000-0000-0276,2024-10-14,Americano with Milk,咖啡,1,30.86,card
SALE_01934,ANON-0000-0000-0040,2024-10-15,Hot Chocolate,热饮,1,35.76,card
SALE_01935,ANON-0000-0000-0040,2024-10-15,Hot Chocolate,热饮,1,35.76,card
SALE_01936,ANON-0000-0000-0507,2024-10-15,Latte,咖啡,1,35.76,card
SALE_01937,ANON-0000-0000-0507,2024-10-15,Latte,咖啡,1,35.76,card
SALE_01938,ANON-0000-0000-0767,2024-10-15,Cocoa,其他,1,35.76,card
SALE_01939,ANON-0000-0000-0767,2024-10-15,Americano,咖啡,1,25.96,card
SALE_01940,ANON-0000-0000-0766,2024-10-15,Hot Chocolate,热饮,1,35.76,card
SALE_01941,ANON-0000-0000-0765,2024-10-15,Espresso,咖啡,1,21.06,card
SALE_01942,ANON-0000-0000-0690,2024-10-15,Latte,咖啡,1,35.76,card
SALE_01943,ANON-0000-0000-0683,2024-10-15,Latte,咖啡,1,35.76,card
SALE_01944,ANON-0000-0000-0764,2024-10-15,Americano with Milk,咖啡,1,30.86,card
SALE_01945,ANON-0000-0000-0763,2024-10-15,Latte,咖啡,1,35.76,card
SALE_01946,ANON-0000-0000-0736,2024-10-15,Hot Chocolate,热饮,1,35.76,card
SALE_01947,ANON-0000-0000-0736,2024-10-15,Latte,咖啡,1,35.76,card
SALE_01948,ANON-0000-0000-0762,2024-10-15,Hot Chocolate,热饮,1,35.76,card
SALE_01949,ANON-0000-0000-0761,2024-10-15,Espresso,咖啡,1,21.06,card
SALE_01950,ANON-0000-0000-0141,2024-10-15,Cortado,其他,1,25.96,card
SALE_01951,ANON-0000-0000-0765,2024-10-15,Americano,咖啡,1,25.96,card
SALE_01952,ANON-0000-0000-0772,2024-10-16,Hot Chocolate,热饮,1,35.76,card
SALE_01953,ANON-0000-0000-0771,2024-10-16,Americano with Milk,咖啡,1,30.86,card
SALE_01954,ANON-0000-0000-0771,2024-10-16,Americano with Milk,咖啡,1,30.86,card
SALE_01955,ANON-0000-0000-0510,2024-10-16,Americano with Milk,咖啡,1,30.86,card
SALE_01956,ANON-0000-0000-0770,2024-10-16,Latte,咖啡,1,35.76,card
SALE_01957,ANON-0000-0000-0764,2024-10-16,Americano,咖啡,1,25.96,card
SALE_01958,ANON-0000-0000-0769,2024-10-16,Americano with Milk,咖啡,1,30.86,card
SALE_01959,ANON-0000-0000-0333,2024-10-16,Americano with Milk,咖啡,1,30.86,card
SALE_01960,ANON-0000-0000-0571,2024-10-16,Americano with Milk,咖啡,1,30.86,card
SALE_01961,ANON-0000-0000-0571,2024-10-16,Americano with Milk,咖啡,1,30.86,card
SALE_01962,ANON-0000-0000-0570,2024-10-16,Latte,咖啡,1,35.76,card
SALE_01963,ANON-0000-0000-0696,2024-10-16,Hot Chocolate,热饮,1,35.76,card
SALE_01964,ANON-0000-0000-0276,2024-10-16,Americano with Milk,咖啡,1,30.86,card
SALE_01965,ANON-0000-0000-0768,2024-10-16,Americano,咖啡,1,25.96,card
SALE_01966,ANON-0000-0000-0777,2024-10-17,Hot Chocolate,热饮,1,35.76,card
SALE_01967,ANON-0000-0000-0258,2024-10-17,Cappuccino,咖啡,1,35.76,card
SALE_01968,ANON-0000-0000-0258,2024-10-17,Hot Chocolate,热饮,1,35.76,card
SALE_01969,ANON-0000-0000-0779,2024-10-17,Hot Chocolate,热饮,1,35.76,card
SALE_01970,ANON-0000-0000-0779,2024-10-17,Latte,咖啡,1,35.76,card
SALE_01971,ANON-0000-0000-0779,2024-10-17,Latte,咖啡,1,35.76,card
SALE_01972,ANON-0000-0000-0779,2024-10-17,Latte,咖啡,1,35.76,card
SALE_01973,ANON-0000-0000-0777,2024-10-17,Hot Chocolate,热饮,1,35.76,card
SALE_01974,ANON-0000-0000-0778,2024-10-17,Americano with Milk,咖啡,1,30.86,card
SALE_01975,ANON-0000-0000-0702,2024-10-17,Latte,咖啡,1,35.76,card
SALE_01976,ANON-0000-0000-0507,2024-10-17,Latte,咖啡,1,35.76,card
SALE_01977,ANON-0000-0000-0702,2024-10-17,Hot Chocolate,热饮,1,35.76,card
SALE_01978,ANON-0000-0000-0696,2024-10-17,Latte,咖啡,1,35.76,card
SALE_01979,ANON-0000-0000-0570,2024-10-17,Latte,咖啡,1,35.76,card
SALE_01980,ANON-0000-0000-0773,2024-10-17,Americano with Milk,咖啡,1,30.86,card
SALE_01981,ANON-0000-0000-0510,2024-10-17,Latte,咖啡,1,35.76,card
SALE_01982,ANON-0000-0000-0702,2024-10-17,Hot Chocolate,热饮,1,35.76,card
SALE_01983,ANON-0000-0000-0774,2024-10-17,Americano with Milk,咖啡,1,30.86,card
SALE_01984,ANON-0000-0000-0775,2024-10-17,Latte,咖啡,1,35.76,card
SALE_01985,ANON-0000-0000-0776,2024-10-17,Americano,咖啡,1,25.96,card
SALE_01986,ANON-0000-0000-0313,2024-10-17,Hot Chocolate,热饮,1,35.76,card
SALE_01987,ANON-0000-0000-0690,2024-10-18,Latte,咖啡,1,35.76,card
SALE_01988,ANON-0000-0000-0784,2024-10-18,Americano with Milk,咖啡,1,30.86,card
SALE_01989,ANON-0000-0000-0012,2024-10-18,Cocoa,其他,1,35.76,card
SALE_01990,ANON-0000-0000-0012,2024-10-18,Cocoa,其他,1,35.76,card
SALE_01991,ANON-0000-0000-0783,2024-10-18,Hot Chocolate,热饮,1,35.76,card
SALE_01992,ANON-0000-0000-0782,2024-10-18,Latte,咖啡,1,35.76,card
SALE_01993,ANON-0000-0000-0683,2024-10-18,Americano,咖啡,1,25.96,card
SALE_01994,ANON-0000-0000-0781,2024-10-18,Cappuccino,咖啡,1,35.76,card
SALE_01995,ANON-0000-0000-0780,2024-10-18,Cappuccino,咖啡,1,35.76,card
SALE_01996,ANON-0000-0000-0003,2024-10-18,Cocoa,其他,1,35.76,card
SALE_01997,ANON-0000-0000-0003,2024-10-18,Cocoa,其他,1,35.76,card
SALE_01998,ANON-0000-0000-0054,2024-10-18,Cocoa,其他,1,35.76,card
SALE_01999,ANON-0000-0000-0012,2024-10-18,Cocoa,其他,1,35.76,card
SALE_02000,ANON-0000-0000-0781,2024-10-18,Latte,咖啡,1,35.76,card
SALE_02001,ANON-0000-0000-0780,2024-10-18,Cappuccino,咖啡,1,35.76,card
SALE_02002,ANON-0000-0000-0494,2024-10-19,Latte,咖啡,1,35.76,card
SALE_02003,ANON-0000-0000-0786,2024-10-19,Cappuccino,咖啡,1,35.76,card
SALE_02004,ANON-0000-0000-0690,2024-10-19,Cocoa,其他,1,35.76,card
SALE_02005,ANON-0000-0000-0696,2024-10-19,Latte,咖啡,1,35.76,card
SALE_02006,ANON-0000-0000-0507,2024-10-19,Latte,咖啡,1,35.76,card
SALE_02007,ANON-0000-0000-0355,2024-10-19,Cappuccino,咖啡,1,35.76,card
SALE_02008,ANON-0000-0000-0019,2024-10-19,Latte,咖啡,1,35.76,card
SALE_02009,ANON-0000-0000-0785,2024-10-19,Americano with Milk,咖啡,1,30.86,card
SALE_02010,ANON-0000-0000-0507,2024-10-19,Hot Chocolate,热饮,1,35.76,card
SALE_02011,ANON-0000-0000-0550,2024-10-20,Cappuccino,咖啡,1,35.76,card
SALE_02012,ANON-0000-0000-0792,2024-10-20,Latte,咖啡,1,35.76,card
SALE_02013,ANON-0000-0000-0791,2024-10-20,Cocoa,其他,1,35.76,card
SALE_02014,ANON-0000-0000-0790,2024-10-20,Cortado,其他,1,25.96,card
SALE_02015,ANON-0000-0000-0789,2024-10-20,Hot Chocolate,热饮,1,35.76,card
SALE_02016,ANON-0000-0000-0012,2024-10-20,Cocoa,其他,1,35.76,card
SALE_02017,ANON-0000-0000-0507,2024-10-20,Latte,咖啡,1,35.76,card
SALE_02018,ANON-0000-0000-0012,2024-10-20,Cocoa,其他,1,35.76,card
SALE_02019,ANON-0000-0000-0788,2024-10-20,Latte,咖啡,1,35.76,card
SALE_02020,ANON-0000-0000-0455,2024-10-20,Americano with Milk,咖啡,1,30.86,card
SALE_02021,ANON-0000-0000-0650,2024-10-20,Cortado,其他,1,25.96,card
SALE_02022,ANON-0000-0000-0650,2024-10-20,Hot Chocolate,热饮,1,35.76,card
SALE_02023,ANON-0000-0000-0787,2024-10-20,Latte,咖啡,1,35.76,card
SALE_02024,ANON-0000-0000-0570,2024-10-20,Cocoa,其他,1,35.76,card
SALE_02025,ANON-0000-0000-0570,2024-10-20,Latte,咖啡,1,35.76,card
SALE_02026,ANON-0000-0000-0788,2024-10-20,Latte,咖啡,1,35.76,card
SALE_02027,ANON-0000-0000-0796,2024-10-21,Cortado,其他,1,25.96,card
SALE_02028,ANON-0000-0000-0225,2024-10-21,Cocoa,其他,1,35.76,card
SALE_02029,ANON-0000-0000-0797,2024-10-21,Latte,咖啡,1,35.76,card
SALE_02030,ANON-0000-0000-0791,2024-10-21,Hot Chocolate,热饮,1,35.76,card
SALE_02031,ANON-0000-0000-0799,2024-10-21,Latte,咖啡,1,35.76,card
SALE_02032,ANON-0000-0000-0789,2024-10-21,Cocoa,其他,1,35.76,card
SALE_02033,ANON-0000-0000-0795,2024-10-21,Americano with Milk,咖啡,1,30.86,card
SALE_02034,ANON-0000-0000-0798,2024-10-21,Hot Chocolate,热饮,1,35.76,card
SALE_02035,ANON-0000-0000-0726,2024-10-21,Latte,咖啡,1,35.76,card
SALE_02036,ANON-0000-0000-0794,2024-10-21,Latte,咖啡,1,35.76,card
SALE_02037,ANON-0000-0000-0751,2024-10-21,Cappuccino,咖啡,1,35.76,card
SALE_02038,ANON-0000-0000-0274,2024-10-21,Espresso,咖啡,1,21.06,card
SALE_02039,ANON-0000-0000-0141,2024-10-21,Cortado,其他,1,25.96,card
SALE_02040,ANON-0000-0000-0141,2024-10-21,Cortado,其他,1,25.96,card
SALE_02041,ANON-0000-0000-0700,2024-10-21,Americano,咖啡,1,25.96,card
SALE_02042,ANON-0000-0000-0793,2024-10-21,Latte,咖啡,1,35.76,card
SALE_02043,ANON-0000-0000-0385,2024-10-21,Americano with Milk,咖啡,1,30.86,card
SALE_02044,ANON-0000-0000-0097,2024-10-21,Latte,咖啡,1,35.76,card
SALE_02045,ANON-0000-0000-0696,2024-10-21,Latte,咖啡,1,35.76,card
SALE_02046,ANON-0000-0000-0507,2024-10-22,Latte,咖啡,1,35.76,card
SALE_02047,ANON-0000-0000-0507,2024-10-22,Hot Chocolate,热饮,1,35.76,card
SALE_02048,ANON-0000-0000-0801,2024-10-22,Americano,咖啡,1,25.96,card
SALE_02049,ANON-0000-0000-0402,2024-10-22,Cortado,其他,1,25.96,card
SALE_02050,ANON-0000-0000-0276,2024-10-22,Americano with Milk,咖啡,1,30.86,card
SALE_02051,ANON-0000-0000-0800,2024-10-22,Cortado,其他,1,25.96,card
SALE_02052,ANON-0000-0000-0696,2024-10-22,Cappuccino,咖啡,1,35.76,card
SALE_02053,ANON-0000-0000-0696,2024-10-22,Latte,咖啡,1,35.76,card
SALE_02054,ANON-0000-0000-0402,2024-10-22,Espresso,咖啡,1,21.06,card
SALE_02055,ANON-0000-0000-0805,2024-10-23,Espresso,咖啡,1,21.06,card
SALE_02056,ANON-0000-0000-0807,2024-10-23,Latte,咖啡,1,35.76,card
SALE_02057,ANON-0000-0000-0806,2024-10-23,Hot Chocolate,热饮,1,35.76,card
SALE_02058,ANON-0000-0000-0518,2024-10-23,Americano with Milk,咖啡,1,30.86,card
SALE_02059,ANON-0000-0000-0040,2024-10-23,Cappuccino,咖啡,1,35.76,card
SALE_02060,ANON-0000-0000-0804,2024-10-23,Cappuccino,咖啡,1,35.76,card
SALE_02061,ANON-0000-0000-0040,2024-10-23,Cocoa,其他,1,35.76,card
SALE_02062,ANON-0000-0000-0803,2024-10-23,Americano with Milk,咖啡,1,30.86,card
SALE_02063,ANON-0000-0000-0802,2024-10-23,Americano with Milk,咖啡,1,30.86,card
SALE_02064,ANON-0000-0000-0141,2024-10-23,Cortado,其他,1,25.96,card
SALE_02065,ANON-0000-0000-0276,2024-10-23,Americano with Milk,咖啡,1,30.86,card
SALE_02066,ANON-0000-0000-0696,2024-10-23,Latte,咖啡,1,35.76,card
SALE_02067,ANON-0000-0000-0803,2024-10-23,Americano with Milk,咖啡,1,30.86,card
SALE_02068,ANON-0000-0000-0637,2024-10-24,Cappuccino,咖啡,1,35.76,card
SALE_02069,ANON-0000-0000-0637,2024-10-24,Hot Chocolate,热饮,1,35.76,card
SALE_02070,ANON-0000-0000-0813,2024-10-24,Hot Chocolate,热饮,1,35.76,card
SALE_02071,ANON-0000-0000-0813,2024-10-24,Hot Chocolate,热饮,1,35.76,card
SALE_02072,ANON-0000-0000-0812,2024-10-24,Americano,咖啡,1,25.96,card
SALE_02073,ANON-0000-0000-0507,2024-10-24,Latte,咖啡,1,35.76,card
SALE_02074,ANON-0000-0000-0811,2024-10-24,Americano,咖啡,1,25.96,card
SALE_02075,ANON-0000-0000-0811,2024-10-24,Americano,咖啡,1,25.96,card
SALE_02076,ANON-0000-0000-0788,2024-10-24,Latte,咖啡,1,35.76,card
SALE_02077,ANON-0000-0000-0810,2024-10-24,Latte,咖啡,1,35.76,card
SALE_02078,ANON-0000-0000-0810,2024-10-24,Hot Chocolate,热饮,1,35.76,card
SALE_02079,ANON-0000-0000-0804,2024-10-24,Cappuccino,咖啡,1,35.76,card
SALE_02080,ANON-0000-0000-0809,2024-10-24,Cappuccino,咖啡,1,35.76,card
SALE_02081,ANON-0000-0000-0808,2024-10-24,Americano,咖啡,1,25.96,card
SALE_02082,ANON-0000-0000-0788,2024-10-24,Latte,咖啡,1,35.76,card
SALE_02083,ANON-0000-0000-0012,2024-10-25,Cocoa,其他,1,35.76,card
SALE_02084,ANON-0000-0000-0815,2024-10-25,Espresso,咖啡,1,21.06,card
SALE_02085,ANON-0000-0000-0815,2024-10-25,Hot Chocolate,热饮,1,35.76,card
SALE_02086,ANON-0000-0000-0137,2024-10-25,Cappuccino,咖啡,1,35.76,card
SALE_02087,ANON-0000-0000-0814,2024-10-25,Latte,咖啡,1,35.76,card
SALE_02088,ANON-0000-0000-0141,2024-10-25,Cortado,其他,1,25.96,card
SALE_02089,ANON-0000-0000-0012,2024-10-25,Cocoa,其他,1,35.76,card
SALE_02090,ANON-0000-0000-0276,2024-10-25,Americano with Milk,咖啡,1,30.86,card
SALE_02091,ANON-0000-0000-0683,2024-10-25,Americano,咖啡,1,25.96,card
SALE_02092,ANON-0000-0000-0683,2024-10-25,Americano,咖啡,1,25.96,card
SALE_02093,ANON-0000-0000-0084,2024-10-25,Cocoa,其他,1,35.76,card
SALE_02094,ANON-0000-0000-0570,2024-10-25,Latte,咖啡,1,35.76,card
SALE_02095,ANON-0000-0000-0570,2024-10-25,Cocoa,其他,1,35.76,card
SALE_02096,ANON-0000-0000-0402,2024-10-25,Espresso,咖啡,1,21.06,card
SALE_02097,ANON-0000-0000-0696,2024-10-25,Cappuccino,咖啡,1,35.76,card
SALE_02098,ANON-0000-0000-0821,2024-10-26,Americano with Milk,咖啡,1,30.86,card
SALE_02099,ANON-0000-0000-0715,2024-10-26,Cappuccino,咖啡,1,35.76,card
SALE_02100,ANON-0000-0000-0820,2024-10-26,Americano with Milk,咖啡,1,30.86,card
SALE_02101,ANON-0000-0000-0819,2024-10-26,Americano with Milk,咖啡,1,30.86,card
SALE_02102,ANON-0000-0000-0818,2024-10-26,Latte,咖啡,1,35.76,card
SALE_02103,ANON-0000-0000-0818,2024-10-26,Latte,咖啡,1,35.76,card
SALE_02104,ANON-0000-0000-0141,2024-10-26,Cortado,其他,1,25.96,card
SALE_02105,ANON-0000-0000-0141,2024-10-26,Cortado,其他,1,25.96,card
SALE_02106,ANON-0000-0000-0817,2024-10-26,Latte,咖啡,1,35.76,card
SALE_02107,ANON-0000-0000-0276,2024-10-26,Latte,咖啡,1,35.76,card
SALE_02108,ANON-0000-0000-0040,2024-10-26,Cocoa,其他,1,35.76,card
SALE_02109,ANON-0000-0000-0816,2024-10-26,Americano,咖啡,1,25.96,card
SALE_02110,ANON-0000-0000-0334,2024-10-26,Cappuccino,咖啡,1,35.76,card
SALE_02111,ANON-0000-0000-0141,2024-10-26,Cortado,其他,1,25.96,card
SALE_02112,ANON-0000-0000-0682,2024-10-26,Cappuccino,咖啡,1,35.76,card
SALE_02113,ANON-0000-0000-0276,2024-10-26,Americano with Milk,咖啡,1,30.86,card
SALE_02114,ANON-0000-0000-0507,2024-10-27,Latte,咖啡,1,35.76,card
SALE_02115,ANON-0000-0000-0276,2024-10-27,Americano with Milk,咖啡,1,30.86,card
SALE_02116,ANON-0000-0000-0822,2024-10-27,Cappuccino,咖啡,1,35.76,card
SALE_02117,ANON-0000-0000-0347,2024-10-27,Americano with Milk,咖啡,1,30.86,card
